date,customerID,productID,payment,amount,price,cost,category
2017-12-21,26120,75775,paypal,3,550.33,298.61,specialty
2017-02-20,61791,51943,credit card,1,652.13,376.21,specialty
2017-07-06,57868,81136,cash,3,45.9,23.98,emergency
2017-07-14,55974,91230,cash,3,703.77,408.07,emergency
2017-02-02,80823,81136,cash,3,45.9,23.98,emergency
2017-01-19,33432,27188,credit card,3,574.61,339.91,emergency
2017-07-13,95963,11138,paypal,2,17.45,10.41,emergency
2017-01-17,62608,81136,cash,2,45.9,23.98,emergency
2017-03-10,16996,55593,paypal,3,73.52,35.49,emergency
2017-06-22,93017,82560,cash,1,658.88,330.44,emergency
2017-06-29,70215,16224,credit card,3,85.77,36.61,specialty
2017-07-09,89220,75775,paypal,3,550.33,298.61,specialty
2017-11-12,60228,88698,credit card,2,29.54,10.35,specialty
2017-09-18,42230,22538,credit card,1,445.45,182.46,specialty
2017-09-13,33100,15918,paypal,1,175.76,87.34,specialty
2017-06-09,63906,32310,cash,1,451.42,139.76,emergency
2017-04-25,7003,82560,paypal,1,658.88,330.44,emergency
2017-10-28,64119,9947,credit card,2,919.18,506.98,specialty
2017-07-29,29892,72114,cash,3,257.33,96.49,specialty
2017-12-08,15659,9947,cash,3,919.18,506.98,specialty
2017-02-03,66361,96001,paypal,1,635.86,320.37,specialty
2017-08-04,1108,82560,paypal,1,658.88,330.44,emergency
2017-06-03,27397,10130,paypal,3,767.88,417.93,specialty
2017-09-21,52095,81165,paypal,1,700.72,387.72,emergency
2017-05-07,31101,54910,paypal,3,312.72,184.77,specialty
2017-06-25,20734,22538,paypal,1,445.45,182.46,specialty
2017-07-30,95963,78934,paypal,3,586.96,264.75,specialty
2017-03-29,64388,27578,credit card,2,458.31,269.8,emergency
2017-01-19,69031,43446,cash,2,879.47,-99,emergency
2017-05-03,72173,86205,paypal,2,284.07,132.35,emergency
2017-11-22,76367,86064,paypal,3,589.82,185,emergency
2017-11-28,77572,96506,cash,3,262.78,100.68,emergency
2017-09-06,6453,82560,credit card,3,658.88,330.44,emergency
2017-07-11,9999,81136,credit card,1,45.9,23.98,emergency
2017-02-17,79896,25426,paypal,1,146.15,75.92,emergency
2017-04-30,43932,32738,credit card,1,343.38,105.14,emergency
2017-03-05,7901,75775,credit card,1,550.33,298.61,specialty
2017-08-23,98162,32738,credit card,3,343.38,105.14,emergency
2017-11-20,3802,47613,cash,2,289.03,114.52,specialty
2017-08-15,52115,16224,credit card,3,85.77,36.61,specialty
2017-09-30,3415,96506,credit card,3,262.78,100.68,emergency
2017-05-03,43932,2002,cash,1,799.99,407.3,emergency
2017-09-16,92806,87212,paypal,3,694.73,364.1,specialty
2017-12-03,27665,81165,paypal,1,700.72,387.72,emergency
2017-12-26,99925,18541,paypal,3,393.71,128.61,emergency
2017-02-28,81160,11138,cash,1,17.45,10.41,emergency
2017-04-07,80977,87212,credit card,1,694.73,364.1,specialty
2017-10-24,50699,62077,cash,3,704.49,246.24,specialty
2017-05-08,60228,50304,paypal,3,95.66,30.34,specialty
2017-02-12,52115,72114,paypal,2,257.33,96.49,specialty
2017-06-15,99925,82560,paypal,3,658.88,330.44,emergency
2017-01-09,76967,11138,paypal,2,17.45,10.41,emergency
2017-07-18,29909,27188,cash,3,574.61,339.91,emergency
2017-02-19,86364,27578,credit card,1,458.31,269.8,emergency
2017-09-17,51203,7234,cash,3,351.14,171.11,specialty
2017-11-24,94823,60230,credit card,2,237.78,96.54,specialty
2017-09-24,12307,7234,paypal,2,351.14,171.11,specialty
2017-07-24,22404,25031,credit card,1,548.78,226.66,emergency
2017-05-20,62455,43446,paypal,1,879.47,-99,emergency
2017-05-25,84267,85702,paypal,1,326.84,168.31,emergency
2017-10-25,24580,78934,paypal,3,586.96,264.75,specialty
2017-11-06,45175,70159,cash,3,905.96,345.4,emergency
2017-01-31,81160,54910,paypal,2,312.72,184.77,specialty
2017-08-27,44522,62077,credit card,2,704.49,246.24,specialty
2017-02-22,43722,34719,cash,1,176.03,76.99,emergency
2017-02-01,54910,27188,cash,1,574.61,339.91,emergency
2017-05-03,83882,89266,cash,3,786.91,339.3,specialty
2017-10-24,38076,9072,paypal,2,97.04,43.04,emergency
2017-09-29,35179,34719,cash,2,176.03,76.99,emergency
2017-05-17,72173,16224,paypal,1,85.77,36.61,specialty
2017-08-09,9354,87212,cash,2,694.73,364.1,specialty
2017-08-26,62608,18541,paypal,3,393.71,128.61,emergency
2017-05-03,15037,87212,credit card,1,694.73,364.1,specialty
2017-12-26,51721,86064,credit card,2,589.82,185,emergency
2017-09-19,22545,9947,credit card,3,919.18,506.98,specialty
2017-03-29,27346,28440,credit card,3,415.08,214.57,emergency
2017-08-07,13926,32310,credit card,3,451.42,139.76,emergency
2017-05-23,88404,88698,cash,1,29.54,10.35,specialty
2017-01-31,57425,70159,paypal,3,905.96,345.4,emergency
2017-04-21,43450,8632,credit card,1,561.63,270.51,emergency
2017-11-27,85894,7234,cash,2,351.14,171.11,specialty
2017-05-08,25984,51943,cash,3,652.13,376.21,specialty
2017-06-22,94682,60974,paypal,2,866.72,290.78,specialty
2017-11-17,53012,34719,paypal,2,176.03,76.99,emergency
2017-03-09,57868,76290,paypal,3,692.84,382.05,emergency
2017-03-03,90739,89266,credit card,2,786.91,339.3,specialty
2017-05-19,35777,25426,paypal,1,146.15,75.92,emergency
2017-08-29,97806,72230,credit card,1,465.78,174.91,emergency
2017-02-01,34875,96001,paypal,2,635.86,320.37,specialty
2017-10-19,81337,10130,credit card,2,767.88,417.93,specialty
2017-01-31,45057,28088,paypal,1,697.08,386.5,specialty
2017-07-07,57606,62077,paypal,3,704.49,246.24,specialty
2017-12-03,30094,81136,paypal,2,45.9,23.98,emergency
2017-04-20,92695,2002,credit card,1,799.99,407.3,emergency
2017-03-04,79896,42029,credit card,3,920.94,543.9,emergency
2017-09-30,17358,9947,cash,1,919.18,506.98,specialty
2017-06-03,45059,28440,cash,1,415.08,214.57,emergency
2017-10-25,26276,51943,credit card,1,652.13,376.21,specialty
2017-07-24,71221,11138,cash,3,17.45,10.41,emergency
2017-10-29,7003,96001,cash,1,635.86,320.37,specialty
2017-12-24,97755,87212,paypal,3,694.73,364.1,specialty
2017-06-20,88404,88698,credit card,2,29.54,10.35,specialty
2017-11-02,86965,28088,paypal,3,697.08,386.5,specialty
2017-05-23,34499,43446,paypal,1,879.47,-99,emergency
2017-03-19,27397,72114,credit card,1,257.33,96.49,specialty
2017-10-25,79707,8403,paypal,3,560.74,234.89,emergency
2017-06-14,52254,29552,paypal,2,319.41,124.27,emergency
2017-06-17,13304,13013,paypal,1,373.37,123.44,specialty
2017-06-24,72185,2002,paypal,3,799.99,407.3,emergency
2017-07-31,64744,87212,credit card,2,694.73,364.1,specialty
2017-12-09,13379,96506,credit card,1,262.78,100.68,emergency
2017-03-28,6600,7234,credit card,2,351.14,171.11,specialty
2017-04-27,99042,75775,paypal,3,550.33,298.61,specialty
2017-04-22,24668,29552,credit card,1,319.41,124.27,emergency
2017-10-05,43450,54910,paypal,1,312.72,184.77,specialty
2017-06-24,39751,27410,cash,1,240.23,84.42,specialty
2017-03-13,77326,28440,paypal,2,415.08,214.57,emergency
2017-11-10,16245,81136,credit card,1,45.9,23.98,emergency
2017-06-28,86736,15847,cash,2,207.94,84.67,emergency
2017-11-10,31521,11138,cash,3,17.45,10.41,emergency
2017-12-03,69031,78934,cash,2,586.96,264.75,specialty
2017-09-09,40747,76290,credit card,1,692.84,382.05,emergency
2017-12-07,94391,25426,paypal,2,146.15,75.92,emergency
2017-07-21,85894,7234,cash,2,351.14,171.11,specialty
2017-09-24,87622,22538,paypal,2,445.45,182.46,specialty
2017-05-03,98388,8632,cash,3,561.63,270.51,emergency
2017-11-30,79438,10130,cash,1,767.88,417.93,specialty
2017-03-10,90092,11138,cash,1,17.45,10.41,emergency
2017-10-08,85693,99445,paypal,1,74.29,28.26,specialty
2017-04-28,60392,60974,credit card,3,866.72,290.78,specialty
2017-02-19,34875,72114,credit card,2,257.33,96.49,specialty
2017-06-18,35799,62077,credit card,1,704.49,246.24,specialty
2017-03-06,92387,9072,cash,1,97.04,43.04,emergency
2017-04-18,12993,27188,paypal,3,574.61,339.91,emergency
2017-11-19,36209,87212,credit card,1,694.73,364.1,specialty
2017-05-03,61755,43446,cash,1,879.47,-99,emergency
2017-01-05,45033,25426,cash,2,146.15,75.92,emergency
2017-10-25,27142,37269,credit card,1,93.61,50.52,emergency
2017-08-25,81337,27188,cash,1,574.61,339.91,emergency
2017-08-11,35799,43446,cash,2,879.47,-99,emergency
2017-04-25,65904,24221,paypal,1,933.45,291.74,specialty
2017-01-24,19308,89266,paypal,1,786.91,339.3,specialty
2017-11-24,56375,85702,paypal,2,326.84,168.31,emergency
2017-05-25,69946,99445,cash,3,74.29,28.26,specialty
2017-01-02,38523,29552,paypal,3,319.41,124.27,emergency
2017-06-24,66361,89266,cash,2,786.91,339.3,specialty
2017-09-09,4965,82560,cash,3,658.88,330.44,emergency
2017-03-18,73310,16224,credit card,2,85.77,36.61,specialty
2017-05-04,84839,72114,cash,3,257.33,96.49,specialty
2017-02-26,64388,13013,cash,1,373.37,123.44,specialty
2017-09-04,19337,78934,cash,3,586.96,264.75,specialty
2017-10-09,52529,29656,cash,2,76.76,45.74,emergency
2017-07-25,23243,29656,credit card,3,76.76,45.74,emergency
2017-07-08,79707,70159,credit card,2,905.96,345.4,emergency
2017-10-08,77669,72114,credit card,2,257.33,96.49,specialty
2017-10-18,6945,50304,cash,2,95.66,30.34,specialty
2017-07-15,40068,47613,paypal,3,289.03,114.52,specialty
2017-08-17,25913,54910,cash,2,312.72,184.77,specialty
2017-05-08,65139,85702,credit card,1,326.84,168.31,emergency
2017-09-10,59209,76290,cash,3,692.84,382.05,emergency
2017-07-01,48769,27188,cash,1,574.61,339.91,emergency
2017-08-24,62455,82560,paypal,2,658.88,330.44,emergency
2017-08-08,27453,96001,credit card,1,635.86,320.37,specialty
2017-04-07,34499,15847,paypal,1,207.94,84.67,emergency
2017-01-15,83583,70159,paypal,3,905.96,345.4,emergency
2017-10-21,70212,43446,cash,3,879.47,-99,emergency
2017-04-13,56375,13013,cash,2,373.37,123.44,specialty
2017-12-08,63603,22538,paypal,2,445.45,182.46,specialty
2017-02-26,29522,29656,credit card,1,76.76,45.74,emergency
2017-02-21,86266,28440,credit card,3,415.08,214.57,emergency
2017-07-31,3746,70159,credit card,1,905.96,345.4,emergency
2017-02-03,24715,54910,paypal,2,312.72,184.77,specialty
2017-10-02,37265,75593,credit card,1,23.5,10.06,specialty
2017-02-14,51203,86205,paypal,3,284.07,132.35,emergency
2017-04-05,39188,8632,cash,2,561.63,270.51,emergency
2017-06-25,32340,91230,credit card,3,703.77,408.07,emergency
2017-11-03,19687,13013,paypal,3,373.37,123.44,specialty
2017-07-25,85894,89266,credit card,3,786.91,339.3,specialty
2017-10-20,33163,28440,credit card,1,415.08,214.57,emergency
2017-09-25,15769,16224,credit card,2,85.77,36.61,specialty
2017-02-24,85488,70159,cash,3,905.96,345.4,emergency
2017-10-25,51978,60230,cash,1,237.78,96.54,specialty
2017-07-29,26008,9072,credit card,2,97.04,43.04,emergency
2017-02-21,31347,34413,credit card,2,29.8,15.34,emergency
2017-04-30,79148,42029,cash,2,920.94,543.9,emergency
2017-09-24,53491,70159,credit card,1,905.96,345.4,emergency
2017-01-21,27142,86064,paypal,2,589.82,185,emergency
2017-06-21,75092,28088,cash,1,697.08,386.5,specialty
2017-09-23,28025,25031,paypal,1,548.78,226.66,emergency
2017-06-26,45059,27578,credit card,3,458.31,269.8,emergency
2017-12-15,72173,88698,cash,3,29.54,10.35,specialty
2017-05-11,45175,34719,paypal,1,176.03,76.99,emergency
2017-07-11,65904,60230,cash,3,237.78,96.54,specialty
2017-12-06,24857,91230,cash,1,703.77,408.07,emergency
2017-09-17,30329,32738,cash,3,343.38,105.14,emergency
2017-09-21,92695,82560,cash,3,658.88,330.44,emergency
2017-12-03,62455,27188,paypal,1,574.61,339.91,emergency
2017-02-08,24580,9947,credit card,2,919.18,506.98,specialty
2017-12-22,46822,9072,cash,2,97.04,43.04,emergency
2017-08-25,69635,88698,cash,3,29.54,10.35,specialty
2017-07-12,29909,7234,cash,1,351.14,171.11,specialty
2017-09-06,94003,28440,credit card,2,415.08,214.57,emergency
2017-12-19,98048,78934,cash,1,586.96,264.75,specialty
2017-06-23,15844,28440,credit card,2,415.08,214.57,emergency
2017-02-03,63349,75775,cash,2,550.33,298.61,specialty
2017-09-07,80542,51943,paypal,2,652.13,376.21,specialty
2017-03-15,24021,22538,credit card,3,445.45,182.46,specialty
2017-10-16,72885,42029,paypal,3,920.94,543.9,emergency
2017-05-05,25933,60974,credit card,3,866.72,290.78,specialty
2017-04-06,43967,24221,paypal,1,933.45,291.74,specialty
2017-02-02,61791,51943,cash,1,652.13,376.21,specialty
2017-06-28,73164,32738,paypal,3,343.38,105.14,emergency
2017-04-14,9411,61070,cash,2,942.04,496.72,specialty
2017-03-04,85815,9072,credit card,2,97.04,43.04,emergency
2017-10-09,24221,27188,paypal,1,574.61,339.91,emergency
2017-04-30,25422,91230,cash,1,703.77,408.07,emergency
2017-01-20,71050,51943,paypal,3,652.13,376.21,specialty
2017-08-22,51721,60974,credit card,3,866.72,290.78,specialty
2017-12-25,38805,72114,paypal,2,257.33,96.49,specialty
2017-02-26,20777,15918,credit card,2,175.76,87.34,specialty
2017-09-24,23662,51943,cash,2,652.13,376.21,specialty
2017-09-11,15750,87212,credit card,1,694.73,364.1,specialty
2017-05-24,47133,11138,credit card,3,17.45,10.41,emergency
2017-12-27,23090,42029,cash,1,920.94,543.9,emergency
2017-04-09,32769,55593,cash,1,73.52,35.49,emergency
2017-04-27,57069,96001,paypal,2,635.86,320.37,specialty
2017-07-14,30100,60230,paypal,1,237.78,96.54,specialty
2017-02-21,64039,13013,cash,3,373.37,123.44,specialty
2017-07-05,25377,99445,credit card,2,74.29,28.26,specialty
2017-01-21,85693,85702,credit card,1,326.84,168.31,emergency
2017-07-18,17415,42029,credit card,1,920.94,543.9,emergency
2017-03-02,17839,28440,paypal,1,415.08,214.57,emergency
2017-12-06,62729,8403,paypal,1,560.74,234.89,emergency
2017-06-04,13508,13013,cash,2,373.37,123.44,specialty
2017-05-27,15149,28440,paypal,3,415.08,214.57,emergency
2017-12-18,21263,76290,paypal,2,692.84,382.05,emergency
2017-06-16,49737,75593,cash,1,23.5,10.06,specialty
2017-07-04,80977,27410,credit card,3,240.23,84.42,specialty
2017-06-26,67151,54910,paypal,2,312.72,184.77,specialty
2017-05-11,37932,24221,paypal,2,933.45,291.74,specialty
2017-09-16,50699,16224,paypal,1,85.77,36.61,specialty
2017-06-10,4176,60974,paypal,1,866.72,290.78,specialty
2017-08-30,87367,85702,paypal,3,326.84,168.31,emergency
2017-02-22,22404,8403,cash,3,560.74,234.89,emergency
2017-10-12,5414,29656,cash,2,76.76,45.74,emergency
2017-05-19,62729,89266,paypal,2,786.91,339.3,specialty
2017-04-18,53334,9072,cash,2,97.04,43.04,emergency
2017-02-15,79438,16224,cash,1,85.77,36.61,specialty
2017-07-06,89754,22538,paypal,3,445.45,182.46,specialty
2017-09-29,57069,24221,paypal,2,933.45,291.74,specialty
2017-10-26,68259,51943,paypal,3,652.13,376.21,specialty
2017-07-03,45948,76290,credit card,2,692.84,382.05,emergency
2017-10-11,68259,72114,credit card,3,257.33,96.49,specialty
2017-02-08,26008,42029,credit card,3,920.94,543.9,emergency
2017-02-23,70212,22538,paypal,2,445.45,182.46,specialty
2017-01-26,76367,34719,paypal,3,176.03,76.99,emergency
2017-08-03,25933,32738,paypal,2,343.38,105.14,emergency
2017-01-15,82849,24221,cash,3,933.45,291.74,specialty
2017-06-10,85419,28440,credit card,2,415.08,214.57,emergency
2017-11-08,30100,86205,paypal,2,284.07,132.35,emergency
2017-05-04,2580,9947,credit card,3,919.18,506.98,specialty
2017-12-06,15689,43446,credit card,3,879.47,-99,emergency
2017-01-15,94391,10130,cash,2,767.88,417.93,specialty
2017-01-30,59310,96001,cash,1,635.86,320.37,specialty
2017-10-20,93576,72114,paypal,1,257.33,96.49,specialty
2017-08-18,67570,9947,cash,1,919.18,506.98,specialty
2017-10-07,24221,28088,credit card,2,697.08,386.5,specialty
2017-06-22,77572,7234,credit card,3,351.14,171.11,specialty
2017-08-08,47751,25426,credit card,3,146.15,75.92,emergency
2017-01-10,44531,54910,paypal,2,312.72,184.77,specialty
2017-01-20,76688,82560,credit card,1,658.88,330.44,emergency
2017-09-06,94003,96001,credit card,1,635.86,320.37,specialty
2017-09-24,8895,9072,paypal,1,97.04,43.04,emergency
2017-06-18,9372,43446,cash,2,879.47,-99,emergency
2017-03-24,31521,78934,cash,3,586.96,264.75,specialty
2017-05-13,57069,18541,cash,1,393.71,128.61,emergency
2017-05-14,46039,61070,cash,2,942.04,496.72,specialty
2017-07-16,43932,47613,paypal,3,289.03,114.52,specialty
2017-06-13,98162,96506,cash,2,262.78,100.68,emergency
2017-09-01,5511,13013,paypal,2,373.37,123.44,specialty
2017-09-04,73955,85702,paypal,2,326.84,168.31,emergency
2017-01-26,20734,82560,paypal,3,658.88,330.44,emergency
2017-10-29,72185,15847,paypal,3,207.94,84.67,emergency
2017-05-19,19504,24221,credit card,1,933.45,291.74,specialty
2017-06-02,94682,47613,paypal,2,289.03,114.52,specialty
2017-12-29,25010,42029,credit card,1,920.94,543.9,emergency
2017-04-09,52661,37269,credit card,3,93.61,50.52,emergency
2017-01-22,51721,29656,credit card,2,76.76,45.74,emergency
2017-02-23,18802,86205,cash,1,284.07,132.35,emergency
2017-09-16,64696,37524,paypal,2,448.03,177.37,emergency
2017-06-08,69207,7234,cash,2,351.14,171.11,specialty
2017-02-11,99624,96506,credit card,1,262.78,100.68,emergency
2017-07-20,15791,24221,paypal,3,933.45,291.74,specialty
2017-11-20,54569,28440,credit card,2,415.08,214.57,emergency
2017-07-09,27397,55593,credit card,1,73.52,35.49,emergency
2017-07-23,26768,34082,cash,3,40.67,12.21,specialty
2017-07-16,23662,70159,cash,2,905.96,345.4,emergency
2017-08-14,35044,34719,credit card,1,176.03,76.99,emergency
2017-06-12,51447,82560,paypal,2,658.88,330.44,emergency
2017-10-31,90231,81165,paypal,3,700.72,387.72,emergency
2017-05-06,34081,15847,cash,3,207.94,84.67,emergency
2017-08-29,47636,16224,paypal,3,85.77,36.61,specialty
2017-06-19,94345,43446,paypal,2,879.47,-99,emergency
2017-08-06,53904,7234,credit card,2,351.14,171.11,specialty
2017-08-29,93156,27410,paypal,3,240.23,84.42,specialty
2017-01-15,19698,81165,paypal,3,700.72,387.72,emergency
2017-09-25,68555,29552,paypal,3,319.41,124.27,emergency
2017-07-04,59310,18541,paypal,1,393.71,128.61,emergency
2017-09-06,15037,8632,cash,3,561.63,270.51,emergency
2017-08-23,79067,50304,paypal,2,95.66,30.34,specialty
2017-03-26,48536,51943,credit card,2,652.13,376.21,specialty
2017-10-27,95963,37269,cash,2,93.61,50.52,emergency
2017-09-23,15142,22538,credit card,2,445.45,182.46,specialty
2017-09-13,66721,27578,cash,1,458.31,269.8,emergency
2017-12-16,34499,72230,cash,2,465.78,174.91,emergency
2017-08-24,95029,9947,cash,2,919.18,506.98,specialty
2017-03-31,89505,28440,paypal,2,415.08,214.57,emergency
2017-06-13,55974,34413,cash,3,29.8,15.34,emergency
2017-10-22,87622,37269,paypal,2,93.61,50.52,emergency
2017-03-03,73985,18541,credit card,1,393.71,128.61,emergency
2017-08-21,25229,62077,cash,3,704.49,246.24,specialty
2017-04-23,79438,34082,cash,1,40.67,12.21,specialty
2017-12-09,13582,81165,paypal,3,700.72,387.72,emergency
2017-03-27,54569,7234,credit card,2,351.14,171.11,specialty
2017-10-17,4733,70159,credit card,2,905.96,345.4,emergency
2017-01-23,31101,27410,cash,3,240.23,84.42,specialty
2017-02-19,45017,8632,cash,1,561.63,270.51,emergency
2017-05-10,79438,86205,credit card,3,284.07,132.35,emergency
2017-06-29,57691,55593,credit card,3,73.52,35.49,emergency
2017-01-16,62191,78934,paypal,3,586.96,264.75,specialty
2017-04-01,49746,18541,cash,1,393.71,128.61,emergency
2017-09-13,33968,79954,credit card,2,106.01,47.34,emergency
2017-10-29,69961,55593,paypal,3,73.52,35.49,emergency
2017-07-21,64744,27578,cash,1,458.31,269.8,emergency
2017-01-24,45948,54910,credit card,2,312.72,184.77,specialty
2017-03-23,83782,27578,credit card,2,458.31,269.8,emergency
2017-11-14,44531,87212,cash,3,694.73,364.1,specialty
2017-05-23,40247,40784,paypal,2,125.79,47.53,specialty
2017-05-02,69207,15847,cash,1,207.94,84.67,emergency
2017-01-15,85815,9947,paypal,2,919.18,506.98,specialty
2017-03-24,66721,76290,credit card,2,692.84,382.05,emergency
2017-11-04,86954,34082,cash,2,40.67,12.21,specialty
2017-07-29,74834,9072,paypal,2,97.04,43.04,emergency
2017-06-22,4733,81165,cash,1,700.72,387.72,emergency
2017-12-24,15844,76290,credit card,1,692.84,382.05,emergency
2017-09-12,6709,47613,paypal,2,289.03,114.52,specialty
2017-03-11,83058,18541,cash,1,393.71,128.61,emergency
2017-05-12,33100,27578,paypal,3,458.31,269.8,emergency
